직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 8년차 이상,판교/분당,9062,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,판교/분당,5658,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5229,"[np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8578,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6686,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6577,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9369,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9056,"[np.str_('R'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,신입,서울 성동구,3142,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,신입,서울 구로구,3400,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,신입,서울 성동구,3287,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,판교/분당,6288,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6117,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,신입,서울 강남구,4035,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8750,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6021,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7027,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6353,"[np.str_('R'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,8162,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",2
데이터 분석가,신입,서울 마포구,3512,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5684,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8768,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,6565,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5009,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6032,"[np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,신입,서울 성동구,3484,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 구로구,3407,"[np.str_('SQL'), np.str_('R'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,판교/분당,6248,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('R'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,5912,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,신입,서울 성동구,3136,"[np.str_('R'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9239,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8898,"[np.str_('SQL'), np.str_('R'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8785,"[np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9075,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,5621,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8974,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,신입,서울 강남구,3823,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9534,"[np.str_('Cloud(AWS/GCP)'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,7571,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8544,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,판교/분당,8305,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,5622,"[np.str_('SQL'), np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6050,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6499,"[np.str_('Tableau'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5662,"[np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 강남구,3730,"[np.str_('Excel'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,판교/분당,5606,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9021,"[np.str_('Tableau'), np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 구로구,3466,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8314,"[np.str_('Tableau'), np.str_('R'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,8597,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9353,"[np.str_('R'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10116,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,5437,"[np.str_('R'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9992,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9073,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,3284,"[np.str_('Tableau'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,판교/분당,5697,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,7234,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,5909,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,판교/분당,5888,"[np.str_('Cloud(AWS/GCP)'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,8393,"[np.str_('Python'), np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 강남구,3306,"[np.str_('R'), np.str_('SQL'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,5901,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9312,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,6790,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Python')]",5
데이터 분석가,신입,서울 마포구,3598,"[np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau')]",5
데이터 분석가,신입,서울 구로구,3811,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6014,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9059,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,판교/분당,7178,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5862,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6300,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6343,"[np.str_('Excel'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9877,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,8972,"[np.str_('R'), np.str_('Python')]",2
데이터 분석가,신입,서울 강남구,4189,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,5401,"[np.str_('R'), np.str_('SQL'), np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,서울 마포구,3211,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6733,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,8583,"[np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,신입,판교/분당,3521,"[np.str_('Tableau'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6049,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5659,"[np.str_('Python'), np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9882,"[np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9322,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 마포구,3371,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9561,"[np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,판교/분당,5811,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,4992,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,9880,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,9427,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10268,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6018,"[np.str_('Python'), np.str_('R'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5764,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,8325,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5538,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,5477,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6575,"[np.str_('Python'), np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9384,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5632,"[np.str_('SQL'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 성동구,3518,"[np.str_('Tableau'), np.str_('R'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,9420,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 구로구,3500,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6485,"[np.str_('R'), np.str_('Python'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6261,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,신입,서울 성동구,4057,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,신입,서울 성동구,3147,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,신입,서울 구로구,3791,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,7877,"[np.str_('R'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6240,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9380,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('R'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5618,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,5685,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,판교/분당,5960,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6560,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9317,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6465,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6191,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,8632,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9412,"[np.str_('Excel'), np.str_('Python'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,판교/분당,9388,"[np.str_('Python'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6071,"[np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,10104,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7122,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,5858,"[np.str_('Python'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6845,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5345,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,신입,서울 성동구,3654,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6685,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9796,"[np.str_('SQL'), np.str_('R'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5898,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel'), np.str_('SQL')]",4
데이터 분석가,신입,서울 성동구,3374,"[np.str_('R'), np.str_('Machine Learning')]",2
